,billboard_id,lyrics_id,artist,first_artist,song,weeks_on_chart,peak_rank,genius_id,lyrics,url,length,word_count,language,language_score,first_appearance,genius_primary_artist,genius_description,genius_annotations,genius_comments,release_date,keywords,desc_keywords,ann_keywords,com_keywords,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,has_covid_keyword,desc_has_covid_keyword,ann_has_covid_keyword,com_has_covid_keyword
850,6822,850,twenty one pilots,twenty one pilots,Level Of Concern,11.0,23.0,5428841,"Need you, tell me
Need you, tell me

Panic on the brain, world has gone insane
Things are starting to get heavy, mm
I can't help but think I haven't felt this way
Since I asked you to go steady

Wonderin' would you be my little quarantine?
Or is this the way it ends?

'Cause I told you my level of concern
But you walked by like you never heard
And you could bring down my level of concern
Just need you to tell me we're alright, tell me we're okay

Panic on the brain, Michael's gone insane
Julie starts to make me nervous
I don't really care what they would say
I'm asking you to stay
In my bunker underneath the surface
Wonderin' would you be (Would you be)
My little quarantine? (Quarantine)
Or is this the way it ends?

'Cause I told you my level of concern
But you walked by like you never heard
And you could bring down my level of concern
Just need you to tell me we're alright, tell me we're okay, yeah

Tell me we're alright, tell me we're okay, yeah
Tell me we're alright, tell me we're okay
Bring down my level of concern
Just need you to tell me we're alright, tell me we're okay, yeah

'Cause I told you my level of concern
But you walked by like you never heard
You could bring down my level of concern
Just need you to tell me we're alright, tell me we're okay
I need you to tell me we're alright, tell me we're okay
Need you to tell me we're alright, tell me we're okay
I need you to tell me we're alright, tell me we're okay
Need you to tell me we're alright, tell me we're okay
Need you now
I need you now
'Cause I told you my level of concern
But you walked by like you never heard
And you could bring down my level of concern
Just need you to tell me we're alright, tell me we're okay, yeah

Tell me we're alright, tell me we're okay, yeah
Tell me we're alright, tell me we're okay
You could bring down my level of concern
Just need you to tell me we're alright, tell me we're okay, yeah

In a world where you could just lie to me (Need you)
And I'd be okay, we'll be okay (Level of concern)
We're gonna be okay (Just need you to tell me we're alright)
Tell me we're okay, I need you
Need you, tell me
Need you, tell me",https://genius.com/Twenty-one-pilots-level-of-concern-lyrics,2141,429,en,0.9999967255087974,2020-04-25,​twenty one pilots,"“Level of Concern” is a “simple but hopeful” song about Tyler’s thoughts concerning the effects the coronavirus made on society and the music industry. In the song, Tyler’s thoughts are presumed to be shared with his wife Jenna as he also asks them for comfort, even if it is a lie.

Inspired to write a song during the pandemic to help the workers in the live music industry, Tyler decided to make his first attempt at writing on an electric guitar. A portion of the single’s proceeds were donated to Crew Nation, an organization that helps individuals who work in the live performance industry who were laid off during the COVID-19 pandemic.

The song’s music video shows Tyler and Josh quarantined in their homes with their families, with Tyler’s then-newborn daughter Rosie appearing in the band’s media for the first time. Tyler and Josh collaborate on the song and video by mailing the USB drive from the single art back and forth to each other.","[('Things are starting to get heavy, mm\n I can’t help but think I haven’t felt this way\n Since I asked you to go steady', [['KISS 107.1 Cincinnati tweeted some of the song’s deeper backstory, revealing that much of the song is inspired by Tyler’s relationship with his wife, Jenna, with whom he had just celebrated their five-year wedding anniversary. The radio station shared:\n\nTyler’s mom inspired him to write a song for their fans in this unprecedented moment in all of our lives. He decided to write about the last time he felt this out of control. This virus has taken such a huge toll on everyone and as a new dad now in lockdown it makes him feel helpless. He chose to turn it into a love song about his wife. He compares this time of little control to that moment when he decided to commit to a life with Jenna & that uneasy feeling of realizing that when you make that kind of a commitment to someone else, you give up a good portion of control. Its no longer all about you, its about us!\n\nThroughout the song, Tyler compares the commitment of a relationship to being in a quarantine together and a “bunker underneath the surface.”']]), ('Panic on the brain, Michael’s gone insane\n Julie starts to make me nervous', [[""In an Facebook Live interview with 101WKQX, Tyler shared that he is not calling out a Michael and Julie that he knows, saying:\n\nI guess when I was writing that song I loved the idea of just name dropping two random people because I feel like everyone has a Michael and a Julie in their life that are either thinking they’re experts on what’s going on in the world or experts on your personal relationship. I personally have a friend named Michael but I don’t think I was thinking of him particularly as much as I was just picking two names that I felt applied to what most people would think as annoying people.\n\nThe “Michael” Tyler is talking about is the same one fans assumed he was originally calling out. This is Michael Gibson, who was twenty one pilots' tour manager for five years and ended his career with the band in August 2016, just after Blurryface received it 2x multi-platinum certification by the RIAA. Michael made a fake reaction to the supposed namedrop in an IGTV reaction video as well as a an Instagram post calling Tyler insane.""]]), ('Need you, tell me\n Need you, tell me', [[""Often during times of crises, people lie that things are going to get better when they don’t actually think they will. They just say they will to comfort those around them.\n\nTyler is presumably asking for comfort from his wife Jenna throughout the song, a theme that was introduced in “Tear in My Heart” and returned in “Smithereens.”\n\nBut if I’m feelin'\nSomeone stepping towards you, can’t describe\nJust what I’m feelin'\n…\nAnd you know\nI got your six…\n\nThis shows their working marriage relationship in that they both support and help each other. Jenna often posts about the two of them on Instagram. When their daughter Rosie was born, she wrote to Tyler in a post saying:\n\n\ntyler,\n\nyou’re a thinker, you’re a trooper, you’re a fixer, you’re a looker still at 6am with no sleep. you work so hard. you are the most diligent and supportive person, I’m lucky you’re my person. Rosie and I love you.""]]), ('I don’t really care what they would say\n I’m asking you to stay\n In my bunker underneath the surface', [['With the coronavirus came stay-at-home orders from each state to their residents. However, many people objected to this order due to their desire to remain in contact with other people. While this increased their risks for the coronavirus and being arrested, they saw it as a necessary risk in order to spend time with other people.\n\nThe bunker Tyler is referring to is most likely his studio space of a basement. It was a dream project of Tyler’s to have his own dedicated space to tinker and write like that, creating a sort of mini-home for him inside his house. The basement was introduced during the leak of “My Blood”. After Warner decided to release the song early due to its virality on YouTube, they allowed Tyler to upload a now-unlisted video with him playing alongside the studio recording in his new space.\n\nhttps://www.instagram.com/p/BnAJCv7Aibu/\n\nThis may also be a reference to the time Tyler asked God to stay and support him in “The Run and Go:”\n\nDon’t wanna give you all my demons\nYou’ll have to watch me struggle\nFrom several rooms away\nBut tonight I’ll need you to stay\n\nWhile still longing for support, Tyler receives it this time from his family in “Level of Concern.”']]), ('’Cause I told you my level of concern\n But you walked by like you never heard', [['Many people grew more concerned about the coronavirus as time went on and it spread. This lead to stay-at-home orders and social distancing guidelines. However, several people ignored these regulations due to their low level of concern both for themselves and those around them.\n\nInitial reports claimed the disease was most intense with infants and elderly people due to the susceptible state of their immune systems. However, that claim has since been denied but still frightens many parents with younger children. The recent birth of his daughter, Rosie Robert Joseph, may have caused Tyler’s level of concern for her well being to rise.\n\nhttps://www.instagram.com/p/B82Ctp5ArwE/']]), ('Panic on the brain, world has gone insane', [['This song was released during the coronavirus panic so many of the track’s lyrics mirror what was happening in the world at the time. “World has gone insane” likely references the fact that the World Health Organization had recently declared the outbreak of COVID-19 a pandemic. “Panic on the brain” most likely refers to the state of panic that numerous people went to, many of them buying stores out of supplies like toilet paper.\n\nCOVID-19, or the coronavirus, is an infectious disease that causes respiratory illness symptoms that are similar to pneumonia. Those suffering from it often experience a cough, fever, or in more serious cases, difficulty breathing. Many citizens all around the world were being encouraged to quarantine themselves in their houses in an attempt to help slow the spread of COVID-19, and with the United States issuing state-wide stay-at-home orders.\n\n\n\nThe music video for this song shows band members Tyler and Josh quarantined in their houses with their families, pushing the idea that they love spending time with their families despite the social distancing guidelines.\n\nThis line could also a pun on the phrase “Would you be my Valentine?”']])]","['', 'WHO IS MICHAEL AND JULIE', 'https://giphy.com/gifs/excited-seinfeld-12UlfHpF05ielO', 'THIS JUST MADE MY QUARANTINE X1000 BETTER', 'YEEEEE I AM SO HYPED', 'HOW AM I SUPPOSED TO SLEEP?', 'Finally new TØP!!!!!', 'idk if i’ll be able to handle this', 'It’s impossible for me to dislike a song by them, like, I. Just. Can’t.', 'IT IS TIMEEEE', 'The lyric I’m most interested to know is “Michael’s gone insane…”\nIs it me or is that the most cryptic part?', 'it has such a different sound but at the same time it sounds just like them, I’d its hard to explain but I’m sure you guys will get me 😂', 'I’M GOING TO SCREAMM AHHHH ||-//', 'NOBODY IS READY', 'WHERE IS IT\nI NEED TO LISTEN', 'I LIKE SO MUCH THIS VIDEO!! ROSIE’S THE BEST OF THE VIDEO OR FIGHT ME', 'guess who’s going to have this playing on loop for the rest of quarantine!!✌️', 'can’t wait', 'I love the vibe', 'THAT IS SO GOOD!!!!']",2020-04-09,"{'tell': 38, 'need': 19, 'okay': 18, 'alright': 14, 'level': 11, 'concern': 11, 'bring': 6, 'walk': 4, 'hear': 4, 'way': 3, 'quarantine': 3, 'panic': 2, 'brain': 2, 'world': 2, 'insane': 2, 'ask': 2, 'wonderin': 2, 'little': 2, 'end': 2, 'thing': 1, 'heavy': 1, 'help': 1, 'think': 1, 'feel': 1, 'steady': 1, 'michael': 1, 'julie': 1, 'start': 1, 'nervous': 1, 'care': 1, 'stay': 1, 'bunker': 1, 'surface': 1, 'lie': 1}","{'song': 5, 'tylers': 3, 'music': 3, 'industry': 3, 'tyler': 3, 'concern': 2, 'thought': 2, 'write': 2, 'pandemic': 2, 'help': 2, 'live': 2, 'single': 2, 'video': 2, 'josh': 2, 'level': 1, 'simple': 1, 'hopeful': 1, 'effect': 1, 'coronavirus': 1, 'society': 1, 'presume': 1, 'share': 1, 'wife': 1, 'jenna': 1, 'ask': 1, 'comfort': 1, 'lie': 1, 'inspire': 1, 'worker': 1, 'decide': 1, 'attempt': 1, 'electric': 1, 'guitar': 1, 'portion': 1, 'proceed': 1, 'donate': 1, 'crew': 1, 'nation': 1, 'organization': 1, 'individual': 1, 'work': 1, 'performance': 1, 'lay': 1, 'covid-19': 1, 'quarantine': 1, 'home': 1, 'family': 1, 'newborn': 1, 'daughter': 1, 'rosie': 1, 'appear': 1, 'band': 1, 'medium': 1, 'time': 1, 'collaborate': 1, 'mail': 1, 'usb': 1, 'drive': 1, 'art': 1}","{'tyler': 12, 'people': 11, 'song': 10, 'time': 9, 'michael': 6, 'write': 5, 'think': 5, 'world': 5, 'coronavirus': 5, 'stay': 5, 'order': 5, 'tylers': 4, 'relationship': 4, 'jenna': 4, 'feel': 4, 'love': 4, 'home': 4, 'state': 4, 'wife': 3, 'life': 3, 'decide': 3, 'control': 3, 'quarantine': 3, 'video': 3, 'post': 3, 'm': 3, 'support': 3, 'rosie': 3, 'space': 3, 'house': 3, 'family': 3, 'level': 3, 'concern': 3, 'panic': 3, 'covid-19': 3, 'inspire': 2, 'year': 2, 'share': 2, 'fan': 2, 'moment': 2, 'new': 2, 'compare': 2, 'commitment': 2, 'bunker': 2, 'julie': 2, 'know': 2, 'idea': 2, 'expert': 2, 'band': 2, 'receive': 2, 'reaction': 2, 'instagram': 2, 'insane': 2, 'comfort': 2, 'ask': 2, 'introduce': 2, 'feelin': 2, 'work': 2, 'help': 2, 'daughter': 2, 'person': 2, 'risk': 2, 'spend': 2, 'refer': 2, 'likely': 2, 'studio': 2, 'basement': 2, 'release': 2, 'reference': 2, 'spread': 2, 'social': 2, 'distancing': 2, 'guideline': 2, 'claim': 2, 'disease': 2, 'cause': 2, 'kiss': 1, 'cincinnati': 1, 'tweet': 1, 'deep': 1, 'backstory': 1, 'reveal': 1, 'celebrate': 1, 'wedding': 1, 'anniversary': 1, 'radio': 1, 'station': 1, 'mom': 1, 'unprecedented': 1, 'virus': 1, 'huge': 1, 'toll': 1, 'dad': 1, 'lockdown': 1, 'helpless': 1, 'choose': 1, 'turn': 1, 'little': 1, 'commit': 1, 'uneasy': 1, 'feeling': 1, 'realize': 1, 'kind': 1, 'good': 1, 'portion': 1, 'surface': 1, 'facebook': 1, 'live': 1, 'interview': 1, 'guess': 1, 'drop': 1, 'random': 1, 'personal': 1, 'friend': 1, 'pick': 1, 'apply': 1, 'annoying': 1, 'talk': 1, 'assume': 1, 'gibson': 1, 'pilot': 1, 'tour': 1, 'manager': 1, 'end': 1, 'career': 1, 'august': 1, 'blurryface': 1, 'multi': 1, 'platinum': 1, 'certification': 1, 'riaa': 1, 'fake': 1, 'suppose': 1, 'namedrop': 1, 'igtv': 1, 'crisis': 1, 'lie': 1, 'thing': 1, 'theme': 1, 'tear': 1, 'heart': 1, 'return': 1, 'smithereens': 1, 'step': 1, 'describe': 1, 'marriage': 1, 'bear': 1, 'thinker': 1, 'trooper': 1, 'fixer': 1, 'looker': 1, 'sleep': 1, 'diligent': 1, 'supportive': 1, 'lucky': 1, 'come': 1, 'resident': 1, 'object': 1, 'desire': 1, 'remain': 1, 'contact': 1, 'increase': 1, 'arrest': 1, 'necessary': 1, 'dream': 1, 'project': 1, 'dedicated': 1, 'tinker': 1, 'create': 1, 'sort': 1, 'mini': 1, 'leak': 1, 'blood': 1, 'warner': 1, 'virality': 1, 'youtube': 1, 'allow': 1, 'upload': 1, 'unlisted': 1, 'play': 1, 'recording': 1, 'god': 1, 'run': 1, 'wanna': 1, 'demon': 1, 'watch': 1, 'struggle': 1, 'room': 1, 'tonight': 1, 'ill': 1, 'need': 1, 'long': 1, 'grow': 1, 'concerned': 1, 'lead': 1, 'ignore': 1, 'regulation': 1, 'low': 1, 'initial': 1, 'report': 1, 'intense': 1, 'infant': 1, 'elderly': 1, 'susceptible': 1, 'immune': 1, 'system': 1, 'deny': 1, 'frighten': 1, 'parent': 1, 'young': 1, 'child': 1, 'recent': 1, 'birth': 1, 'robert': 1, 'joseph': 1, 'rise': 1, 'https://www.instagram.com/p/b82ctp5arwe/': 1, 'track': 1, 'lyric': 1, 'mirror': 1, 'happen': 1, 'fact': 1, 'health': 1, 'organization': 1, 'declare': 1, 'outbreak': 1, 'pandemic': 1, 'brain': 1, 'numerous': 1, 'buy': 1, 'store': 1, 'supply': 1, 'toilet': 1, 'paper': 1, 'infectious': 1, 'respiratory': 1, 'illness': 1, 'symptom': 1, 'similar': 1, 'pneumonia': 1, 'suffer': 1, 'experience': 1, 'cough': 1, 'fever': 1, 'case': 1, 'difficulty': 1, 'breathe': 1, 'citizen': 1, 'encourage': 1, 'attempt': 1, 'slow': 1, 'united': 1, 'states': 1, 'issue': 1, 'wide': 1, 'music': 1, 'member': 1, 'josh': 1, 'push': 1, 'line': 1, 'pun': 1, 'phrase': 1, 'valentine': 1}","{'quarantine': 2, 'm': 2, 'sound': 2, 'video': 2, 'michael': 1, 'julie': 1, 'https://giphy.com/gifs/excited-seinfeld-12ulfhpf05ielo': 1, 'yeeeee': 1, 'hyped': 1, 'suppose': 1, 'sleep': 1, 'new': 1, 'tøp': 1, 'able': 1, 'handle': 1, 'impossible': 1, 'dislike': 1, 'song': 1, 'i.': 1, 'timeeee': 1, 'lyric': 1, 'interested': 1, 'know': 1, 'michaels': 1, 'insane': 1, 'cryptic': 1, 'different': 1, 'time': 1, 'd': 1, 'hard': 1, 'explain': 1, 'sure': 1, 'guy': 1, 'im': 1, 'screamm': 1, 'ahhhh': 1, '||-//': 1, 'ready': 1, 'need': 1, 'listen': 1, 'like': 1, 'rosie': 1, 'best': 1, 'fight': 1, 'guess': 1, 'playing': 1, 'loop': 1, 'rest': 1, 'wait': 1, 'love': 1, 'vibe': 1, 'good': 1}",tell,need,okay,alright,level,True,True,True,True
